Abbreviation,TeamName,GridPosition,Position,Status,Points,Laps,quali_position,quali_time_s,gap_to_pole_s,gap_to_pole_pct,q3_appearance,quali_sector1_gap,quali_sector2_gap,quali_sector3_gap,best_compound_used,fp2_avg_long_run_pace,fp2_tyre_deg_rate,air_temp,track_temp,humidity,wind_speed,is_wet_race,is_sprint_weekend,quali_position_delta,podium_finish,season,race_round,reg_era,driver_elo_pre,driver_elo_post,teammate_elo_pre,elo_vs_teammate_diff,EventName,circuit_type,dnf_type,is_driver_dnf,is_mech_dnf,is_dnf,driver_avg_finish_roll5,driver_avg_points_roll5,driver_error_dnf_rate_roll5,driver_avg_quali_roll5,driver_avg_quali_gap_roll5,team_avg_points_roll5,team_mech_dnf_rate_roll5,team_avg_quali_roll5
BOR,Kick Sauber,19.0,14.0,Lapped,0.0,55.0,19.0,92.141,1.5,1.6548802418331658,0,0.570999999999998,0.3419999999999987,0.6899999999999977,SOFT,,,27.21558441558442,35.81688311688312,18.233766233766232,2.188311688311688,0,1,0.0,0,2025,2,2022_2025,1493.8900341140964,1501.142041961945,1512.408666614974,-18.51863250087763,Chinese Grand Prix,Balanced,none,0,0,0,16.0,0.0,0.0,15.0,3.227868328539459,2.0,0.2,14.6
HUL,Kick Sauber,12.0,15.0,Lapped,0.0,55.0,12.0,91.632,0.9909999999999995,1.0933242131044445,0,0.3109999999999999,0.3060000000000009,0.4770000000000038,SOFT,,,27.21558441558442,35.81688311688312,18.233766233766232,2.188311688311688,0,1,0.0,0,2025,2,2022_2025,1512.408666614974,1505.1566587671252,1493.8900341140964,18.51863250087763,Chinese Grand Prix,Balanced,none,0,0,0,11.8,2.8,0.2,13.4,3.075940029572926,2.0,0.2,14.6
TSU,Racing Bulls,9.0,16.0,Lapped,0.0,55.0,9.0,91.638,0.997,1.0999437340717777,1,0.3309999999999995,0.0279999999999986,0.3410000000000011,SOFT,,,27.21558441558442,35.81688311688312,18.233766233766232,2.188311688311688,0,1,0.0,0,2025,2,2022_2025,1542.766827731768,1524.1437724666991,1485.2892280430644,57.47759968870355,Chinese Grand Prix,Balanced,none,0,0,0,10.6,1.6,0.0,8.0,0.9877662190859302,0.0,0.5,8.0
ALO,Aston Martin,13.0,17.0,Retired,0.0,4.0,13.0,91.688,1.046999999999997,1.1551064087995464,0,0.1219999999999998,0.384999999999998,0.6430000000000007,SOFT,,,27.21558441558442,35.81688311688312,18.233766233766232,2.188311688311688,0,1,0.0,0,2025,2,2022_2025,1562.0136653044444,1547.0899491246435,1355.6534648088143,206.36020049563012,Chinese Grand Prix,Balanced,mechanical,0,1,1,11.6,1.6,0.0,10.8,2.4512835109367,3.2,0.3,12.5
LEC,Ferrari,6.0,18.0,Disqualified,0.0,0.0,6.0,91.021,0.3799999999999954,0.4192363279310636,1,0.1490000000000009,0.1799999999999997,0.1540000000000034,SOFT,,,27.21558441558442,35.81688311688312,18.233766233766232,2.188311688311688,0,1,0.0,0,2025,2,2022_2025,1617.8450702289304,1610.4967770099904,1562.0344459318958,55.810624297034565,Chinese Grand Prix,Balanced,driver_error,1,0,1,4.4,11.8,0.0,7.2,0.9283629503432813,20.2,0.1,7.0
HAM,Ferrari,5.0,19.0,Disqualified,0.0,0.0,5.0,90.927,0.2860000000000013,0.3155304994428585,1,0.2029999999999994,0.0,0.1859999999999999,SOFT,,,27.21558441558442,35.81688311688312,18.233766233766232,2.188311688311688,0,1,0.0,0,2025,2,2022_2025,1562.0344459318958,1569.3827391508357,1617.8450702289304,-55.810624297034565,Chinese Grand Prix,Balanced,driver_error,1,0,1,7.6,6.4,0.0,11.6,5.947453296735818,20.2,0.1,7.0
GAS,Alpine,16.0,20.0,Disqualified,0.0,0.0,16.0,91.992,1.350999999999999,1.4904954711444036,0,0.1829999999999998,0.4259999999999984,0.8449999999999989,SOFT,,,27.21558441558442,35.81688311688312,18.233766233766232,2.188311688311688,0,1,0.0,0,2025,2,2022_2025,1555.3295304216945,1545.1568228181156,1471.8351918959643,83.4943385257302,Chinese Grand Prix,Balanced,driver_error,1,0,1,9.2,6.2,0.0,8.8,2.1225387137922747,9.8,0.3,11.3
VER,Red Bull Racing,1.0,1.0,Finished,25.0,53.0,1.0,86.983,0.0,0.0,1,0.0289999999999999,0.1579999999999941,0.0360000000000013,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,0.0,1,2025,3,2022_2025,1865.55445327979,1869.4870191841578,1524.1437724666991,341.41068081309095,Japanese Grand Prix,Balanced,none,0,0,0,3.6,14.6,0.0,3.6,0.3311992669201877,14.8,0.3,9.1
NOR,McLaren,2.0,2.0,Finished,18.0,53.0,2.0,86.995,0.0120000000000004,0.0137957991791504,1,0.0,0.1039999999999992,0.1310000000000002,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,0.0,1,2025,3,2022_2025,1653.2816106432347,1663.019331327526,1509.6366849508845,143.64492569235017,Japanese Grand Prix,Balanced,none,0,0,0,4.0,15.8,0.0,2.8,0.24692501378990556,25.6,0.0,3.1
PIA,McLaren,3.0,3.0,Finished,15.0,53.0,3.0,87.027,0.0439999999999969,0.0505845969902129,1,0.2669999999999994,0.0,0.0,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,0.0,1,2025,3,2022_2025,1509.6366849508845,1499.898964266593,1653.2816106432347,-143.64492569235017,Japanese Grand Prix,Balanced,none,0,0,0,6.0,9.8,0.0,3.4,0.30594024962211297,25.6,0.0,3.1
LEC,Ferrari,4.0,4.0,Finished,12.0,53.0,4.0,87.299,0.3160000000000025,0.3632893783842849,1,0.1769999999999996,0.154999999999994,0.2070000000000007,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,0.0,0,2025,3,2022_2025,1610.4967770099904,1624.6121942134082,1569.3827391508357,41.11403785915468,Japanese Grand Prix,Balanced,none,0,0,0,7.0,9.8,0.2,7.2,0.7436411852958379,18.2,0.0,6.1
RUS,Mercedes,5.0,5.0,Finished,10.0,53.0,5.0,87.318,0.3349999999999937,0.3851327270845955,1,0.0180000000000006,0.4019999999999939,0.1380000000000016,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,0.0,0,2025,3,2022_2025,1697.8189204344912,1705.0500777708871,1483.9397590875299,213.87916134696138,Japanese Grand Prix,Balanced,none,0,0,0,3.2,15.4,0.0,3.2,0.2816332401197697,25.4,0.0,7.4
ANT,Mercedes,6.0,6.0,Finished,8.0,53.0,6.0,87.555,0.5720000000000027,0.6575997608728174,1,0.3109999999999999,0.3059999999999974,0.1780000000000008,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,0.0,0,2025,3,2022_2025,1483.9397590875299,1476.708601751134,1697.8189204344912,-213.87916134696138,Japanese Grand Prix,Balanced,none,0,0,0,5.0,10.0,0.0,12.0,1.20630036942937,25.4,0.0,7.4
HAM,Ferrari,8.0,7.0,Finished,6.0,53.0,8.0,87.61,0.6269999999999953,0.7208305071105794,1,0.3410000000000011,0.2569999999999979,0.2520000000000024,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,0.0,0,2025,3,2022_2025,1569.3827391508357,1555.267321947418,1610.4967770099904,-41.11403785915468,Japanese Grand Prix,Balanced,none,0,0,0,9.4,6.2,0.2,9.4,4.153356591037193,18.2,0.0,6.1
HAD,Racing Bulls,7.0,8.0,Finished,4.0,53.0,7.0,87.569,0.5859999999999985,0.6736948599151541,1,0.3049999999999997,0.2739999999999938,0.2300000000000004,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,0.0,0,2025,3,2022_2025,1503.9122833081333,1517.5982578837372,1453.309049753775,50.60323355435821,Japanese Grand Prix,Balanced,none,0,0,0,15.5,0.0,0.0,9.0,0.9600262790234085,0.0,0.25,8.0
ALB,Williams,9.0,9.0,Finished,2.0,53.0,9.0,87.615,0.6319999999999908,0.7265787567685533,1,0.2459999999999986,0.4149999999999991,0.1940000000000026,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,0.0,0,2025,3,2022_2025,1684.5726772597245,1693.082105037946,1508.1753814602764,176.3972957994481,Japanese Grand Prix,Balanced,none,0,0,0,11.4,3.2,0.0,13.2,1.6248542605064316,3.4,0.4,14.3
BEA,Haas F1 Team,10.0,10.0,Finished,1.0,53.0,10.0,87.867,0.8840000000000003,1.0162905395307131,1,0.3109999999999999,0.4420000000000001,0.1980000000000004,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,0.0,0,2025,3,2022_2025,1492.7072990704492,1511.0883198377874,1544.7973263087663,-52.090027238317134,Japanese Grand Prix,Balanced,none,0,0,0,10.2,2.2,0.0,15.2,3.4547243036929323,4.8,0.1,13.5
ALO,Aston Martin,12.0,11.0,Finished,0.0,53.0,13.0,87.897,0.9140000000000016,1.0507800374785894,0,0.2749999999999986,0.5079999999999956,0.3540000000000027,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,1.0,0,2025,3,2022_2025,1547.0899491246435,1555.5952253550856,1370.5771809886153,176.51276813602817,Japanese Grand Prix,Balanced,none,0,0,0,12.2,1.6,0.0,11.6,1.3411381959697934,3.6,0.3,13.3
TSU,Red Bull Racing,14.0,12.0,Finished,0.0,53.0,15.0,88.0,1.016999999999996,1.1691939804329534,0,0.4809999999999981,0.4819999999999993,0.2440000000000033,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,1.0,0,2025,3,2022_2025,1524.1437724666991,1520.2112065623314,1865.55445327979,-341.41068081309095,Japanese Grand Prix,Balanced,none,0,0,0,12.4,0.4,0.0,9.2,1.038460559090142,14.8,0.3,9.1
GAS,Alpine,11.0,13.0,Finished,0.0,53.0,11.0,87.822,0.8389999999999986,0.964556292608899,0,0.2349999999999994,0.6430000000000007,0.184000000000001,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,0.0,0,2025,3,2022_2025,1545.1568228181156,1558.2803137007559,1482.007899499543,63.14892331857254,Japanese Grand Prix,Balanced,none,0,0,0,12.6,3.2,0.2,9.0,0.9317582444458296,3.2,0.3,12.8
SAI,Williams,15.0,14.0,Finished,0.0,53.0,12.0,87.836,0.8529999999999944,0.9806513916512356,0,0.402000000000001,0.3819999999999979,0.2920000000000016,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,-3.0,0,2025,3,2022_2025,1508.1753814602764,1499.665953682055,1684.5726772597245,-176.3972957994481,Japanese Grand Prix,Balanced,none,0,0,0,7.8,8.4,0.0,7.4,0.7279233650257301,3.4,0.4,14.3
DOO,Alpine,19.0,15.0,Finished,0.0,53.0,19.0,88.877,1.8939999999999912,2.17743697044249,0,0.625,0.9889999999999972,0.5030000000000001,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,0.0,0,2025,3,2022_2025,1482.007899499543,1468.8844086169029,1545.1568228181156,-63.14892331857254,Japanese Grand Prix,Balanced,none,0,0,0,15.666666666666666,0.0,0.0,17.333333333333332,1.9273356095114549,3.2,0.3,12.8
HUL,Kick Sauber,16.0,16.0,Finished,0.0,53.0,16.0,88.57,1.586999999999989,1.824494441442568,0,0.7240000000000002,0.786999999999999,0.299000000000003,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,0.0,0,2025,3,2022_2025,1505.1566587671252,1520.9717870587542,1501.142041961945,4.01461680518014,Japanese Grand Prix,Balanced,none,0,0,0,10.8,2.8,0.0,12.0,1.3239796099193701,2.0,0.2,14.6
LAW,Racing Bulls,13.0,17.0,Finished,0.0,53.0,14.0,87.906,0.9230000000000018,1.0611268868629522,0,0.5210000000000008,0.4369999999999976,0.1880000000000024,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,1.0,0,2025,3,2022_2025,1453.309049753775,1439.6230751781711,1503.9122833081333,-50.60323355435821,Japanese Grand Prix,Balanced,none,0,0,0,14.8,0.0,0.0,16.4,1.973831903519137,0.0,0.25,8.0
OCO,Haas F1 Team,18.0,18.0,Finished,0.0,53.0,18.0,88.696,1.712999999999994,1.969350332823648,0,0.6829999999999998,0.9399999999999976,0.3130000000000024,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,0.0,0,2025,3,2022_2025,1544.7973263087663,1526.416305541428,1492.7072990704492,52.090027238317134,Japanese Grand Prix,Balanced,none,0,0,0,11.4,5.6,0.0,13.0,1.7618323670061606,4.8,0.1,13.5
BOR,Kick Sauber,17.0,19.0,Finished,0.0,53.0,17.0,88.622,1.6389999999999958,1.8842762378855589,0,0.7219999999999978,0.8029999999999973,0.3370000000000033,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,0.0,0,2025,3,2022_2025,1501.142041961945,1485.3269136703161,1505.1566587671252,-4.01461680518014,Japanese Grand Prix,Balanced,none,0,0,0,15.0,0.0,0.0,17.0,2.4413742851863125,2.0,0.2,14.6
STR,Aston Martin,20.0,20.0,Lapped,0.0,52.0,20.0,89.271,2.2879999999999967,2.630399043491253,0,0.6759999999999984,1.2859999999999945,0.549000000000003,SOFT,,,14.429999999999998,20.51428571428572,76.37142857142857,1.202142857142857,0,0,0.0,0,2025,3,2022_2025,1370.5771809886153,1362.071904758173,1547.0899491246435,-176.51276813602817,Japanese Grand Prix,Balanced,none,0,0,0,12.4,2.0,0.0,15.0,1.723163586450181,3.6,0.3,13.3
PIA,McLaren,1.0,1.0,Finished,25.0,57.0,1.0,89.841,0.0,0.0,1,0.0129999999999981,0.0,0.0,SOFT,98.655375,0.2430119047618941,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,0.0,1,2025,4,2022_2025,1499.898964266593,1522.9036642001477,1663.019331327526,-163.12036706093295,Bahrain Grand Prix,Power,none,0,0,0,5.2,11.6,0.0,2.4,0.1598477921244099,29.2,0.0,2.2
RUS,Mercedes,3.0,2.0,Finished,18.0,57.0,2.0,90.009,0.1680000000000063,0.1869970280829536,1,0.0,0.1360000000000027,0.0449999999999981,SOFT,99.76372727272724,0.2380454545454558,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,-1.0,1,2025,4,2022_2025,1705.0500777708871,1711.8259162971708,1476.708601751134,228.34147601975315,Bahrain Grand Prix,Power,none,0,0,0,4.0,12.4,0.0,4.0,0.35865978553668876,20.4,0.0,7.4
NOR,McLaren,6.0,3.0,Finished,15.0,57.0,6.0,90.267,0.4260000000000019,0.4741710354960452,1,0.2360000000000006,0.1039999999999992,0.0990000000000002,SOFT,98.26753846153846,0.2524615384615404,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,0.0,1,2025,4,2022_2025,1663.019331327526,1640.0146313939715,1499.898964266593,163.12036706093295,Bahrain Grand Prix,Power,none,0,0,0,3.2,17.6,0.0,2.0,0.09889121063067584,29.2,0.0,2.2
LEC,Ferrari,2.0,4.0,Finished,12.0,57.0,3.0,90.175,0.3340000000000032,0.3717679010696711,1,0.1549999999999975,0.1400000000000005,0.0519999999999996,SOFT,104.7252,2.604157575757576,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,1.0,0,2025,4,2022_2025,1624.6121942134082,1637.4604850226217,1555.267321947418,69.34487226599026,Bahrain Grand Prix,Power,none,0,0,0,7.0,9.8,0.2,7.2,0.7142538230837955,16.4,0.0,6.7
HAM,Ferrari,9.0,5.0,Finished,10.0,57.0,9.0,90.772,0.9310000000000116,1.0362751972930084,1,0.1839999999999975,0.4840000000000017,0.2759999999999998,SOFT,99.1782,0.4078999999999851,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,0.0,0,2025,4,2022_2025,1555.267321947418,1542.4190311382044,1624.6121942134082,-69.34487226599026,Bahrain Grand Prix,Power,none,0,0,0,10.4,3.8,0.2,9.0,0.875649046562784,16.4,0.0,6.7
VER,Red Bull Racing,7.0,6.0,Finished,8.0,57.0,7.0,90.423,0.5820000000000078,0.647811133001645,1,0.1089999999999982,0.2809999999999988,0.2049999999999983,SOFT,101.4646875,0.8051367647058828,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,0.0,0,2025,4,2022_2025,1869.4870191841578,1873.2660650379266,1520.2112065623314,349.2758126218264,Bahrain Grand Prix,Power,none,0,0,0,2.8,17.6,0.0,2.8,0.2261208372469059,17.6,0.3,8.6
GAS,Alpine,4.0,7.0,Finished,6.0,57.0,5.0,90.216,0.375,0.4174040805422914,1,0.1119999999999983,0.1200000000000045,0.1559999999999988,SOFT,103.67277777777778,2.2594166666666635,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,1.0,0,2025,4,2022_2025,1558.2803137007559,1570.251987821236,1468.8844086169029,89.395905083853,Bahrain Grand Prix,Power,none,0,0,0,11.2,3.2,0.2,10.6,1.0484063952459688,3.2,0.2,14.4
OCO,Haas F1 Team,14.0,8.0,Finished,4.0,57.0,14.0,91.594,1.753,1.9512249418416985,0,0.3829999999999991,0.953000000000003,0.4299999999999997,SOFT,104.3658,1.629951515151518,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,0.0,0,2025,4,2022_2025,1526.416305541428,1541.7108833211682,1511.0883198377874,15.327985703640707,Bahrain Grand Prix,Power,none,0,0,0,14.6,2.0,0.0,15.8,1.899123091804811,4.2,0.1,14.2
TSU,Red Bull Racing,10.0,9.0,Finished,2.0,57.0,10.0,91.303,1.4620000000000033,1.6273193753408837,1,0.2959999999999994,0.6030000000000015,0.5010000000000012,SOFT,103.06925,1.580982517482517,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,0.0,0,2025,4,2022_2025,1520.2112065623314,1516.4321607085626,1869.4870191841578,-349.2758126218264,Bahrain Grand Prix,Power,none,0,0,0,13.0,0.0,0.0,10.8,1.1169566045050974,17.6,0.3,8.6
BEA,Haas F1 Team,20.0,10.0,Finished,1.0,57.0,20.0,92.373,2.5320000000000107,2.818312351821564,0,0.5479999999999983,1.5150000000000006,0.4819999999999993,SOFT,101.55784615384616,0.9679065934065936,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,0.0,0,2025,4,2022_2025,1511.0883198377874,1495.7937420580472,1526.416305541428,-15.327985703640707,Bahrain Grand Prix,Power,none,0,0,0,10.8,1.2,0.0,15.0,3.37440421861951,4.2,0.1,14.2
ANT,Mercedes,5.0,11.0,Finished,0.0,57.0,4.0,90.213,0.3719999999999999,0.414064847897953,1,0.0649999999999977,0.2120000000000033,0.1080000000000005,SOFT,99.57825,0.1788636363636395,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,-1.0,0,2025,4,2022_2025,1476.708601751134,1469.9327632248503,1705.0500777708871,-228.34147601975315,Bahrain Grand Prix,Power,none,0,0,0,5.333333333333333,9.333333333333334,0.0,10.0,1.0234001665771857,20.4,0.0,7.4
ALB,Williams,15.0,12.0,Finished,0.0,57.0,15.0,92.04,2.1990000000000123,2.447657528300011,0,0.4559999999999995,1.2020000000000053,0.5539999999999985,SOFT,99.6416,0.9310303030303042,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,0.0,0,2025,4,2022_2025,1693.082105037946,1691.3937496615472,1499.665953682055,193.41615135589086,Bahrain Grand Prix,Power,none,0,0,0,9.4,3.6,0.0,11.4,1.3123747089742772,3.8,0.3,13.2
HAD,Racing Bulls,12.0,13.0,Finished,0.0,57.0,12.0,91.271,1.4300000000000068,1.5917008938012789,0,0.3099999999999987,0.693000000000005,0.4399999999999977,SOFT,99.6357,0.1452545454545495,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,0.0,0,2025,4,2022_2025,1517.5982578837372,1530.0664675517005,1439.6230751781711,77.97518270556611,Bahrain Grand Prix,Power,none,0,0,0,13.0,1.3333333333333333,0.0,8.333333333333334,0.8645824726539905,1.3333333333333333,0.16666666666666666,8.833333333333334
DOO,Alpine,11.0,14.0,Finished,0.0,57.0,11.0,91.245,1.4040000000000106,1.5627608775503503,0,0.3230000000000004,0.6410000000000053,0.4529999999999994,SOFT,102.446,1.52417272727273,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,0.0,0,2025,4,2022_2025,1468.8844086169029,1456.9127344964227,1558.2803137007559,-89.395905083853,Bahrain Grand Prix,Power,none,0,0,0,15.5,0.0,0.0,17.75,1.9898609497442137,3.2,0.2,14.4
ALO,Aston Martin,13.0,15.0,Finished,0.0,57.0,13.0,91.886,2.0450000000000017,2.276243585890631,0,0.4600000000000008,0.9280000000000044,0.4179999999999992,SOFT,97.30775,0.0031428571428498,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,0.0,0,2025,4,2022_2025,1555.5952253550856,1563.5031964615844,1362.071904758173,193.52332059691253,Bahrain Grand Prix,Power,none,0,0,0,12.2,1.6,0.0,10.8,1.1296805454362198,3.6,0.3,12.9
LAW,Racing Bulls,17.0,16.0,Finished,0.0,57.0,17.0,92.165,2.3240000000000123,2.5867922218141075,0,0.5560000000000009,1.3060000000000045,0.4749999999999978,SOFT,103.58276923076924,1.497098901098901,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,0.0,0,2025,4,2022_2025,1439.6230751781711,1427.1548655102079,1517.5982578837372,-77.97518270556611,Bahrain Grand Prix,Power,none,0,0,0,15.0,0.0,0.0,16.2,1.7646602794184614,1.3333333333333333,0.16666666666666666,8.833333333333334
STR,Aston Martin,19.0,17.0,Finished,0.0,57.0,19.0,92.283,2.4420000000000077,2.718135372491409,0,0.5109999999999992,1.283999999999999,0.6600000000000001,SOFT,103.36508333333332,1.6203671328671363,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,0.0,0,2025,4,2022_2025,1362.071904758173,1354.1639336516744,1555.5952253550856,-193.52332059691253,Bahrain Grand Prix,Power,none,0,0,0,13.4,2.0,0.0,15.0,1.7786653554569511,3.6,0.3,12.9
BOR,Kick Sauber,18.0,18.0,Finished,0.0,57.0,18.0,92.186,2.345000000000013,2.6101668503244766,0,0.8060000000000009,1.033999999999999,0.5180000000000007,SOFT,99.64777777777778,0.1364499999999924,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,0.0,0,2025,4,2022_2025,1485.3269136703161,1493.3626856323801,1520.9717870587542,-35.6448733884381,Bahrain Grand Prix,Power,none,0,0,0,16.333333333333332,0.0,0.0,17.0,2.2556749360860615,2.0,0.2,14.7
SAI,Williams,8.0,19.0,Retired,0.0,45.0,8.0,90.68,0.8390000000000128,0.9338720628666344,1,0.1229999999999975,0.4890000000000043,0.2399999999999984,SOFT,106.909,3.7005499999999913,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,0.0,0,2025,4,2022_2025,1499.665953682055,1501.3543090584537,1693.082105037946,-193.41615135589086,Bahrain Grand Prix,Power,mechanical,0,1,1,10.0,5.4,0.0,9.4,0.9028213008652937,3.8,0.3,13.2
HUL,Kick Sauber,16.0,20.0,Disqualified,0.0,0.0,16.0,92.067,2.225999999999999,2.477710622099041,0,0.5030000000000001,0.9990000000000024,0.3629999999999995,SOFT,103.22711111111111,2.163716666666659,27.052531645569623,31.870253164556964,45.32911392405063,2.1056962025316457,0,0,0.0,0,2025,4,2022_2025,1520.9717870587542,1512.9360150966902,1485.3269136703161,35.6448733884381,Bahrain Grand Prix,Power,driver_error,1,0,1,12.4,2.0,0.0,13.4,1.5263860811873449,2.0,0.2,14.7
PIA,McLaren,2.0,1.0,Finished,25.0,50.0,2.0,87.304,0.0100000000000051,0.0114555410452094,1,0.1229999999999975,0.1079999999999969,0.0,SOFT,106.7506,1.897199999999989,29.4838028169014,37.81971830985916,62.725352112676056,1.0260563380281689,0,0,0.0,1,2025,5,2022_2025,1522.9036642001477,1544.1014451129672,1640.0146313939715,-117.11096719382385,Saudi Arabian Grand Prix,Street,none,0,0,0,4.8,13.6,0.0,1.8,0.08309667438968624,33.8,0.0,2.2
VER,Red Bull Racing,1.0,2.0,Finished,18.0,50.0,1.0,87.294,0.0,0.0,1,0.0,0.1789999999999985,0.041999999999998,SOFT,95.68925,0.1749523809523746,29.4838028169014,37.81971830985916,62.725352112676056,1.0260563380281689,0,0,0.0,1,2025,5,2022_2025,1873.2660650379266,1876.9025017168901,1516.4321607085626,356.83390432936403,Saudi Arabian Grand Prix,Street,none,0,0,0,3.8,14.2,0.0,4.0,0.3556830638472349,14.6,0.2,9.3
LEC,Ferrari,4.0,3.0,Finished,15.0,50.0,4.0,87.67,0.3760000000000048,0.4307283432996595,1,0.3499999999999978,0.2189999999999976,0.0279999999999986,SOFT,,,29.4838028169014,37.81971830985916,62.725352112676056,1.0260563380281689,0,0,0.0,1,2025,5,2022_2025,1637.4604850226217,1649.1896655590165,1542.4190311382044,95.04145388441725,Saudi Arabian Grand Prix,Street,none,0,0,0,7.4,8.6,0.2,6.8,0.7061434191943994,15.6,0.0,6.7
